Date,Open,High,Low,Close,Change,Traded Volume,Turnover,Last Price of the Day,Daily Traded Units,Daily Turnover
2017-07-31,338.9,340.95,337.9,339.05,,3121.0,1059035.0,,,
2017-07-28,340.1,340.35,335.5,338.7,,7412.0,2506036.0,,,
2017-07-27,334.9,342.3,334.9,340.1,,5010.0,1704505.0,,,
2017-07-26,333.0,336.7,326.3,334.85,,6249.0,2081243.0,,,
2017-07-25,333.0,337.05,331.05,333.5,,3813.0,1273428.0,,,
2017-07-24,330.0,334.4,329.15,332.1,,5211.0,1728086.0,,,
2017-07-21,332.85,333.95,328.55,330.2,,10584.0,3494418.0,,,
2017-07-20,338.5,339.25,330.3,332.75,,10548.0,3513324.0,,,
2017-07-19,338.45,339.0,333.05,337.5,,8354.0,2814568.0,,,
2017-07-18,348.85,353.6,325.5,336.0,,24173.0,8149811.0,,,
2017-07-17,336.75,366.2,336.75,344.95,,28731.0,10153054.0,,,
2017-07-14,338.45,343.0,337.2,340.7,,2520.0,855356.0,,,
2017-07-13,336.3,341.15,336.3,338.35,,1195.0,405161.0,,,
2017-07-12,337.0,341.9,336.6,337.25,,1628.0,551468.0,,,
2017-07-11,342.25,342.25,334.0,336.0,,3660.0,1233693.0,,,
2017-07-10,341.0,345.5,339.55,341.45,,2305.0,788605.0,,,
2017-07-07,335.5,342.8,334.15,340.25,,2935.0,992944.0,,,
2017-07-06,344.6,344.7,334.1,338.95,,3969.0,1345109.0,,,
2017-07-05,337.1,348.45,335.45,345.45,,3965.0,1368038.0,,,
2017-07-04,338.9,340.05,334.95,338.45,,1772.0,598831.0,,,
2017-07-03,336.35,342.2,332.65,337.0,,3742.0,1259693.0,,,
2017-06-30,333.25,338.95,331.5,336.45,,3670.0,1231043.0,,,
2017-06-29,342.85,342.85,330.05,331.8,,3643.0,1218735.0,,,
2017-06-28,336.15,341.5,335.05,339.95,,5700.0,1935560.0,,,
2017-06-27,338.15,341.85,335.95,337.7,,2333.0,788607.0,,,
2017-06-26,337.3,344.4,336.2,338.5,,4932.0,1676606.0,,,
2017-06-23,339.7,339.85,336.2,337.2,,3039.0,1025346.0,,,
2017-06-22,340.2,342.6,337.75,338.7,,8364.0,2841763.0,,,
2017-06-21,350.3,350.3,331.0,340.0,,13791.0,4705306.0,,,
2017-06-20,347.75,354.0,347.0,351.4,,4354.0,1527058.0,,,
2017-06-19,347.8,351.15,346.95,346.95,,3490.0,1214961.0,,,
2017-06-16,349.6,351.3,346.95,346.95,,5825.0,2022630.0,,,
2017-06-15,347.8,348.85,345.3,347.95,,5599.0,1944273.0,,,
2017-06-14,341.9,349.95,341.9,348.7,,3536.0,1229995.0,,,
2017-06-13,342.75,345.0,339.7,342.8,,6325.0,2167541.0,,,
2017-06-12,347.75,352.4,342.95,342.95,,4523.0,1567264.0,,,
2017-06-09,351.85,352.5,348.15,349.95,,2844.0,995819.0,,,
2017-06-08,351.7,351.7,344.35,350.6,,3561.0,1239948.0,,,
2017-06-07,354.15,355.85,346.0,350.75,,4720.0,1653354.0,,,
2017-06-06,354.25,357.35,349.6,354.05,,4177.0,1475641.0,,,
2017-06-02,350.0,356.21,350.0,356.21,,53.0,18640.0,,,
2017-06-01,350.85,352.5,344.95,350.55,,4672.0,1631095.0,,,
2017-05-31,359.09,359.09,351.36,353.6,,43.0,15213.0,,,
2017-05-30,360.0,360.0,356.3,358.95,,70.0,25160.0,,,
2017-05-29,357.65,360.8,357.65,360.8,,22.0,7889.0,,,
2017-05-26,359.54,359.54,353.42,357.52,,,,,,
2017-05-25,359.3,362.0,356.4,360.15,,2274.0,817422.0,,,
2017-05-24,359.4,364.2,358.1,359.45,,3224.0,1163799.0,,,
2017-05-23,357.0,362.55,352.35,359.4,,4220.0,1511268.0,,,
2017-05-22,356.2,357.05,352.95,357.05,,2888.0,1026160.0,,,
2017-05-19,356.5,359.45,354.5,356.9,,6311.0,2251926.0,,,
2017-05-18,359.45,359.45,348.15,354.2,,5115.0,1803040.0,,,
2017-05-17,363.5,365.0,355.95,358.4,,3499.0,1261516.0,,,
2017-05-16,367.9,369.1,361.25,365.5,,3752.0,1370828.0,,,
2017-05-15,368.1,368.35,364.0,367.2,,4004.0,1468292.0,,,
2017-05-12,369.0,375.1,360.8,367.7,,7610.0,2784158.0,,,
2017-05-11,360.8,369.0,360.8,369.0,,9062.0,3327717.0,,,
2017-05-10,361.8,363.9,357.8,360.0,,2421.0,872869.0,,,
2017-05-09,361.65,363.0,358.75,361.2,,5283.0,1914504.0,,,
2017-05-08,363.0,363.0,355.35,360.0,,7096.0,2547373.0,,,
2017-05-05,363.0,363.0,359.0,363.0,,2997.0,1083659.0,,,
2017-05-04,361.15,363.0,359.1,362.85,,3950.0,1428339.0,,,
2017-05-03,362.95,362.95,358.25,361.2,,2476.0,892130.0,,,
2017-05-02,367.6,368.0,358.45,362.6,,6163.0,2241517.0,,,
2017-05-01,,362.25,356.4,358.45,-1.3,5568.0,2002162.0,,,
2017-04-28,358.55,362.25,356.4,358.45,,5568.0,2002162.0,,,
2017-04-27,361.4,362.4,358.05,359.75,,4065.0,1461890.0,,,
2017-04-26,364.5,368.0,359.7,363.0,,14788.0,5375720.0,,,
2017-04-25,360.0,369.0,357.1,365.0,,13266.0,4842443.0,,,
2017-04-24,350.15,359.0,350.0,359.0,,10429.0,3699526.0,,,
2017-04-21,347.5,348.8,346.0,346.55,,4088.0,1420040.0,,,
2017-04-20,342.7,347.5,342.7,346.9,,4625.0,1599163.0,,,
2017-04-19,339.0,345.9,339.0,343.85,,7780.0,2678763.0,,,
2017-04-18,345.5,350.0,339.6,342.15,,11233.0,3872378.0,,,
2017-04-17,,351.2,338.4,347.0,6.75,13829.0,4788017.0,,,
2017-04-14,,351.2,338.4,347.0,6.75,13829.0,4788017.0,,,
2017-04-13,338.8,351.2,338.4,347.0,,13829.0,4788017.0,,,
2017-04-12,319.5,341.0,317.0,340.25,,24835.0,8241666.0,,,
2017-04-11,307.45,314.25,306.55,312.0,,11575.0,3598409.0,,,
2017-04-10,298.0,312.55,295.9,302.65,,11330.0,3461227.0,,,
2017-04-07,293.75,303.0,293.75,301.75,,5570.0,1672494.0,,,
2017-04-06,291.5,295.3,288.5,293.9,,3981.0,1163755.0,,,
2017-04-05,292.7,295.4,291.0,292.45,,3702.0,1085985.0,,,
2017-04-04,290.0,294.2,289.8,293.2,,4750.0,1390588.0,,,
2017-04-03,291.5,294.05,289.75,290.6,,4574.0,1335346.0,,,
2017-03-31,293.8,293.8,289.3,292.6,,2989.0,871876.0,,,
2017-03-30,295.1,296.35,293.2,294.75,,2305.0,679671.0,,,
2017-03-29,297.45,297.7,293.6,294.35,,3432.0,1014886.0,,,
2017-03-28,296.2,297.8,295.0,296.9,,3754.0,1111489.0,,,
2017-03-27,295.0,296.6,293.0,295.85,,3836.0,1133204.0,,,
2017-03-24,296.35,297.85,292.35,296.0,,6425.0,1893784.0,,,
2017-03-23,294.5,299.0,294.5,297.6,,2400.0,711923.0,,,
2017-03-22,296.8,297.4,291.0,294.95,,2573.0,756053.0,,,
2017-03-21,295.65,301.0,295.65,298.45,,4428.0,1321460.0,,,
2017-03-20,295.0,300.05,293.1,296.75,,4657.0,1381724.0,,,
2017-03-17,292.25,295.8,290.85,295.6,,7115.0,2091562.0,,,
2017-03-16,289.5,293.65,284.2,292.7,,5425.0,1578238.0,,,
2017-03-15,289.9,290.85,288.05,288.05,,3442.0,993598.0,,,
2017-03-14,290.35,292.65,288.9,290.2,,3981.0,1158544.0,,,
2017-03-13,289.0,292.0,286.7,290.9,,5480.0,1584056.0,,,
2017-03-10,292.0,293.55,290.05,291.9,,2584.0,754376.0,,,
2017-03-09,293.15,293.3,290.55,293.0,,3871.0,1132644.0,,,
2017-03-08,291.5,298.55,291.5,293.0,,5966.0,1753161.0,,,
2017-03-07,290.55,293.9,289.75,290.85,,2694.0,786524.0,,,
2017-03-06,291.5,294.2,289.8,292.4,,1442.0,421225.0,,,
2017-03-03,296.9,296.95,290.5,292.35,,3634.0,1062628.0,,,
2017-03-02,293.6,298.3,293.35,296.4,,3620.0,1072726.0,,,
2017-03-01,294.2,295.0,290.0,294.15,,6496.0,1905289.0,,,
2017-02-28,295.15,295.15,290.5,293.7,,3551.0,1040447.0,,,
2017-02-27,295.95,295.95,288.95,294.0,,5438.0,1594896.0,,,
2017-02-24,297.1,297.1,290.3,293.15,,2334.0,683546.0,,,
2017-02-23,296.8,297.6,294.1,296.7,,3280.0,971945.0,,,
2017-02-22,296.75,302.85,294.0,297.1,,3057.0,913967.0,,,
2017-02-21,295.1,299.0,295.1,299.0,,4805.0,1431381.0,,,
2017-02-20,298.8,300.0,295.1,296.0,,2906.0,862363.0,,,
2017-02-17,299.0,299.9,295.5,299.75,,4068.0,1216366.0,,,
2017-02-16,305.6,306.95,297.85,299.6,,5862.0,1760353.0,,,
2017-02-15,310.0,310.25,303.4,305.1,,4948.0,1516503.0,,,
2017-02-14,305.1,311.45,301.75,310.0,,9343.0,2864172.0,,,
2017-02-13,299.5,308.7,298.0,304.0,,17590.0,5339898.0,,,
2017-02-10,282.0,302.6,280.75,298.5,,16046.0,4732995.0,,,
2017-02-09,273.1,284.95,273.1,281.0,,7965.0,2219153.0,,,
2017-02-08,278.95,278.95,274.5,274.7,,5001.0,1377408.0,,,
2017-02-07,280.1,281.9,277.8,279.5,,2660.0,744848.0,,,
2017-02-06,287.45,287.5,280.1,280.15,,3658.0,1033650.0,,,
2017-02-03,286.85,287.5,282.6,284.45,,3936.0,1122102.0,,,
2017-02-02,284.7,287.35,283.7,287.35,,3224.0,924672.0,,,
2017-02-01,282.25,289.05,281.05,285.8,,5646.0,1607551.0,,,
2017-01-31,286.05,287.5,281.5,281.5,,6731.0,1910966.0,,,
2017-01-30,283.0,289.0,283.0,286.3,,8102.0,2313410.0,,,
2017-01-27,280.45,284.0,280.45,283.3,,8385.0,2368398.0,,,
2017-01-26,284.5,284.9,280.55,281.0,,6773.0,1917588.0,,,
2017-01-25,282.55,285.0,281.05,284.5,,10246.0,2912958.0,,,
2017-01-24,283.8,283.8,281.0,282.55,,7470.0,2108521.0,,,
2017-01-23,272.0,284.6,270.1,280.25,,18413.0,5133266.0,,,
2017-01-20,265.25,266.5,263.55,265.65,,4136.0,1098484.0,,,
2017-01-19,262.0,265.6,261.1,265.6,,5292.0,1392895.0,,,
2017-01-18,262.0,262.6,257.6,262.5,,5344.0,1397935.0,,,
2017-01-17,258.65,266.8,258.1,262.9,,6731.0,1765897.0,,,
2017-01-16,255.1,263.15,254.8,260.0,,9622.0,2491723.0,,,
2017-01-13,244.55,255.4,244.55,255.2,,5647.0,1413483.0,,,
2017-01-12,243.0,244.5,241.9,243.5,,1330.0,323221.0,,,
2017-01-11,245.0,245.25,243.6,245.25,,2520.0,616414.0,,,
2017-01-10,242.7,244.8,241.0,244.8,,2560.0,623558.0,,,
2017-01-09,244.1,244.95,242.5,244.05,,1766.0,430483.0,,,
2017-01-06,243.3,245.0,243.3,245.0,,1503.0,367884.0,,,
2017-01-05,248.0,248.0,243.2,245.0,,2932.0,717610.0,,,
2017-01-04,251.75,252.9,245.85,248.0,,4992.0,1239673.0,,,
2017-01-03,249.7,252.0,248.85,252.0,,4199.0,1051814.0,,,
2017-01-02,249.5,250.0,247.65,249.6,,1505.0,375115.0,,,
2016-12-30,248.0,249.7,248.0,249.65,,3173.0,790350.0,,,
2016-12-29,248.0,249.0,248.0,248.2,,2822.0,701255.0,,,
2016-12-28,245.0,248.8,245.0,248.65,,3314.0,820369.0,,,
2016-12-27,245.0,247.3,245.0,245.7,,875.0,215467.0,,,
2016-12-26,,249.0,245.0,245.0,-1.25,4431.0,1090122.0,,,
2016-12-23,246.25,249.0,245.0,245.0,,4431.0,1090122.0,,,
2016-12-22,246.0,249.0,243.25,246.25,,3283.0,809801.0,,,
2016-12-21,247.65,247.95,245.9,246.6,,2074.0,511229.0,,,
2016-12-20,245.7,247.9,243.55,247.0,,4892.0,1205990.0,,,
2016-12-19,244.75,245.6,243.9,245.3,,2078.0,509500.0,,,
2016-12-16,243.25,245.65,243.25,245.3,,3616.0,886181.0,,,
2016-12-15,245.0,245.0,241.8,243.1,,3038.0,740974.0,,,
2016-12-14,239.85,245.0,239.85,243.35,,5774.0,1402521.0,,,
2016-12-13,239.0,244.85,237.9,241.0,,9856.0,2382585.0,,,
2016-12-12,234.0,237.95,234.0,235.15,,2304.0,543531.0,,,
2016-12-09,225.0,236.55,222.15,234.65,,5249.0,1209300.0,,,
2016-12-08,234.15,238.6,234.1,236.0,,2596.0,612733.0,,,
2016-12-07,235.6,235.6,233.75,234.0,,2611.0,611736.0,,,
2016-12-06,232.85,234.0,232.1,233.75,,3789.0,884183.0,,,
2016-12-05,233.95,236.3,232.55,234.0,,1924.0,452024.0,,,
2016-12-02,230.5,236.0,230.5,233.65,,2681.0,628511.0,,,
2016-12-01,231.6,232.9,230.5,232.15,,3126.0,723863.0,,,
2016-11-30,235.0,236.5,230.4,232.05,,5111.0,1190386.0,,,
2016-11-29,233.95,238.1,233.9,236.75,,3236.0,763921.0,,,
2016-11-28,237.95,237.95,233.9,234.0,,1801.0,423311.0,,,
2016-11-25,240.2,240.2,236.9,237.7,,2589.0,616976.0,,,
2016-11-24,240.4,241.2,238.0,238.0,,2310.0,553665.0,,,
2016-11-23,241.7,242.75,240.4,240.4,,1615.0,390234.0,,,
2016-11-22,239.5,243.95,238.4,241.7,,3389.0,816663.0,,,
2016-11-21,235.25,243.0,235.25,239.95,,3864.0,926591.0,,,
2016-11-18,243.4,244.0,236.5,236.95,,6743.0,1608564.0,,,
2016-11-17,239.85,244.85,239.1,243.95,,5756.0,1401138.0,,,
2016-11-16,235.3,237.4,234.9,237.4,,3164.0,747901.0,,,
2016-11-15,236.0,236.0,234.05,236.0,,3517.0,827702.0,,,
2016-11-14,229.65,235.75,228.6,235.0,,6283.0,1463796.0,,,
2016-11-11,225.0,227.85,222.75,227.4,,3389.0,764570.0,,,
2016-11-10,219.5,226.0,218.25,223.9,,6204.0,1381633.0,,,
2016-11-09,205.5,218.4,205.25,217.05,,4085.0,880600.0,,,
2016-11-08,216.05,217.95,216.05,216.45,,1863.0,404025.0,,,
2016-11-07,211.0,218.0,211.0,216.05,,6380.0,1378147.0,,,
2016-11-04,221.0,221.85,218.65,218.65,,6324.0,1390206.0,,,
2016-11-03,224.5,224.55,221.9,221.9,,2462.0,548263.0,,,
2016-11-02,226.0,226.45,222.2,224.25,,3542.0,793952.0,,,
2016-11-01,228.1,228.1,224.45,225.2,,15680.0,3552102.0,,,
2016-10-31,226.3,226.7,223.25,226.7,,4086.0,924545.0,,,
2016-10-28,225.35,229.2,225.35,227.9,,3738.0,848722.0,,,
2016-10-27,232.2,232.45,228.45,228.45,,3017.0,694130.0,,,
2016-10-26,232.4,232.4,227.7,230.6,,4107.0,943742.0,,,
2016-10-25,235.0,235.0,229.85,230.9,,2633.0,609710.0,,,
2016-10-24,233.15,235.7,232.95,234.65,,2751.0,645674.0,,,
2016-10-21,239.3,240.25,232.3,233.2,,4619.0,1085478.0,,,
2016-10-20,241.95,242.0,239.4,240.7,,2893.0,696353.0,,,
2016-10-19,246.0,246.15,241.8,241.8,,1911.0,465553.0,,,
2016-10-18,244.0,247.5,242.1,245.85,,5069.0,1242916.0,,,
2016-10-17,245.0,245.0,243.3,243.9,,1929.0,471353.0,,,
2016-10-14,242.0,244.8,242.0,244.1,,1847.0,450259.0,,,
2016-10-13,240.0,242.5,239.2,241.4,,1703.0,411414.0,,,
2016-10-12,241.5,242.05,239.6,239.6,,1812.0,435647.0,,,
2016-10-11,241.0,242.1,240.3,240.9,,3167.0,764191.0,,,
2016-10-10,240.4,242.0,239.1,240.55,,5239.0,1260487.0,,,
2016-10-07,237.0,237.75,235.15,237.0,,1414.0,334821.0,,,
2016-10-06,236.9,238.85,235.85,236.6,,1297.0,307077.0,,,
2016-10-05,240.0,240.65,237.2,239.85,,3906.0,935511.0,,,
2016-10-04,237.4,241.85,237.4,241.0,,2297.0,552353.0,,,
2016-10-03,,239.1,231.05,238.1,0.2,2508.0,594148.0,,,
2016-09-30,232.5,239.1,231.05,238.1,,2508.0,594148.0,,,
2016-09-29,240.9,240.9,236.9,237.9,,1506.0,359134.0,,,
2016-09-28,237.25,238.15,234.95,237.0,,3056.0,722618.0,,,
2016-09-27,239.35,240.3,236.0,236.15,,2948.0,701419.0,,,
2016-09-26,245.1,245.1,241.35,241.35,,2822.0,683424.0,,,
2016-09-23,242.7,246.0,242.7,245.0,,1550.0,379673.0,,,
2016-09-22,247.3,248.0,245.05,246.95,,2877.0,710406.0,,,
2016-09-21,245.0,248.55,243.2,248.55,,7641.0,1884429.0,,,
2016-09-20,243.3,244.85,243.0,244.0,,2600.0,634301.0,,,
2016-09-19,247.3,248.75,241.5,245.0,,4965.0,1210071.0,,,
2016-09-16,225.0,247.05,225.0,245.6,,15309.0,3679255.0,,,
2016-09-15,224.15,226.0,223.5,226.0,,2590.0,583595.0,,,
2016-09-14,224.7,225.25,222.05,225.15,,1211.0,271624.0,,,
2016-09-13,222.0,225.45,222.0,224.75,,2096.0,468760.0,,,
2016-09-12,220.65,222.75,218.35,222.0,,2010.0,444167.0,,,
2016-09-09,225.7,225.7,221.6,222.0,,2140.0,476826.0,,,
2016-09-08,228.0,229.4,225.7,226.35,,2129.0,483408.0,,,
2016-09-07,225.15,228.75,225.15,228.2,,4862.0,1104521.0,,,
2016-09-06,223.55,226.15,223.0,225.5,,1703.0,383148.0,,,
2016-09-05,222.15,224.65,222.15,224.3,,1441.0,322757.0,,,
2016-09-02,222.95,224.45,221.0,223.1,,2660.0,593618.0,,,
2016-09-01,224.05,225.15,219.5,221.5,,4196.0,936312.0,,,
2016-08-31,224.75,225.15,224.0,224.0,,3973.0,890394.0,,,
2016-08-30,225.6,227.4,224.1,224.1,,1016.0,228697.0,,,
2016-08-29,226.15,226.5,222.5,225.95,,1518.0,341800.0,,,
2016-08-26,222.1,228.2,222.1,226.0,,2712.0,610898.0,,,
2016-08-25,227.85,227.85,225.0,226.0,,1909.0,431533.0,,,
2016-08-24,226.0,227.95,225.55,226.0,,2583.0,585368.0,,,
2016-08-23,225.5,228.8,225.4,226.0,,2587.0,585508.0,,,
2016-08-22,228.65,228.65,225.35,227.05,,4249.0,966373.0,,,
2016-08-19,227.95,228.4,225.4,227.05,,2881.0,652285.0,,,
2016-08-18,224.65,227.8,224.65,226.0,,1377.0,311339.0,,,
2016-08-17,227.3,227.3,224.65,225.3,,1665.0,375289.0,,,
2016-08-16,226.0,229.15,222.6,226.6,,2930.0,665775.0,,,
2016-08-15,228.55,230.0,227.65,228.8,,2355.0,538973.0,,,
2016-08-12,228.5,229.75,226.6,227.0,,2449.0,556860.0,,,
2016-08-11,223.6,229.0,223.6,229.0,,2717.0,617233.0,,,
2016-08-10,221.0,225.45,221.0,225.3,,1617.0,363193.0,,,
2016-08-09,221.05,223.35,221.0,223.35,,1791.0,399191.0,,,
2016-08-08,223.5,223.5,220.7,221.85,,827.0,183459.0,,,
2016-08-05,221.95,223.0,220.55,222.7,,1404.0,311950.0,,,
2016-08-04,219.05,222.45,219.05,222.35,,2494.0,551959.0,,,
2016-08-03,221.0,221.55,219.4,221.5,,2093.0,462252.0,,,
2016-08-02,219.65,221.5,218.85,220.7,,3799.0,836018.0,,,
2016-08-01,218.0,223.0,218.0,222.0,,5273.0,1166635.0,,,
2016-07-29,221.0,223.95,220.55,222.9,,6576.0,1461595.0,,,
2016-07-28,221.0,223.5,219.45,220.5,,4192.0,927034.0,,,
2016-07-27,223.8,226.2,219.1,221.75,,4627.0,1028008.0,,,
2016-07-26,221.4,225.0,218.7,222.0,,5092.0,1134236.0,,,
2016-07-25,219.35,224.0,219.35,223.0,,3809.0,846389.0,,,
2016-07-22,218.15,224.65,218.0,222.55,,4233.0,941218.0,,,
2016-07-21,220.0,222.55,219.15,221.8,,5578.0,1230703.0,,,
2016-07-20,212.8,219.0,212.8,218.1,,4849.0,1052453.0,,,
2016-07-19,210.05,214.3,210.05,212.5,,1533.0,325964.0,,,
2016-07-18,209.55,214.35,209.55,212.0,,2617.0,556038.0,,,
2016-07-15,211.8,214.6,207.0,213.9,,4378.0,930087.0,,,
2016-07-14,211.0,212.8,208.75,210.4,,1710.0,360249.0,,,
2016-07-13,209.35,214.0,209.35,211.7,,3476.0,738049.0,,,
2016-07-12,203.55,213.8,203.55,212.7,,2453.0,515809.0,,,
2016-07-11,202.45,206.5,202.45,206.0,,4295.0,880154.0,,,
2016-07-08,199.65,203.5,196.95,202.0,,6085.0,1219211.0,,,
2016-07-07,203.55,203.55,197.05,201.0,,5400.0,1076634.0,,,
2016-07-06,202.35,202.35,199.35,200.45,,2111.0,423309.0,,,
2016-07-05,202.0,204.2,201.0,202.4,,5256.0,1059560.0,,,
2016-07-04,201.45,204.4,201.45,202.0,,3420.0,691423.0,,,
2016-07-01,202.0,203.4,201.5,203.1,,6124.0,1239030.0,,,
2016-06-30,199.1,203.85,199.1,201.1,,4044.0,816105.0,,,
2016-06-29,195.0,200.75,195.0,200.6,,2877.0,573504.0,,,
2016-06-28,194.2,199.95,194.2,195.0,,2292.0,448725.0,,,
2016-06-27,193.2,197.35,193.2,194.15,,1668.0,324551.0,,,
2016-06-24,190.35,202.4,185.8,196.15,,5243.0,1032859.0,,,
2016-06-23,207.6,208.95,204.0,206.35,,2093.0,432475.0,,,
2016-06-22,211.0,212.0,207.8,207.8,,2222.0,464824.0,,,
2016-06-21,206.65,211.15,206.55,210.45,,1836.0,384300.0,,,
2016-06-20,205.75,209.0,204.75,206.2,,5723.0,1183917.0,,,
2016-06-17,206.3,208.0,203.25,203.7,,3247.0,664503.0,,,
2016-06-16,207.6,207.65,200.85,204.4,,6182.0,1259169.0,,,
2016-06-15,211.0,212.0,208.9,208.9,,5219.0,1099370.0,,,
2016-06-14,209.8,217.0,209.0,209.0,,6624.0,1395763.0,,,
2016-06-13,208.0,209.8,206.55,209.75,,1924.0,401006.0,,,
2016-06-10,215.1,215.1,208.05,209.65,,3203.0,677035.0,,,
2016-06-09,214.2,215.0,211.7,214.8,,2731.0,584439.0,,,
2016-06-08,214.0,214.95,213.8,214.25,,2697.0,577887.0,,,
2016-06-07,212.95,214.15,212.95,214.0,,3672.0,785526.0,,,
2016-06-06,211.8,214.0,211.8,213.0,,2216.0,471872.0,,,
2016-06-03,214.0,215.9,211.0,212.8,,2944.0,627850.0,,,
2016-06-02,213.0,215.35,210.8,215.35,,3029.0,646527.0,,,
2016-06-01,211.2,213.65,208.5,213.05,,2837.0,602313.0,,,
2016-05-31,210.55,210.55,207.0,209.0,,1638.0,341656.0,,,
2016-05-30,211.6,212.8,209.3,210.0,,1443.0,303637.0,,,
2016-05-27,210.0,216.0,209.7,213.2,,3147.0,669378.0,,,
2016-05-26,206.5,210.0,206.5,210.0,,2064.0,430867.0,,,
2016-05-25,206.95,208.45,205.0,206.5,,1729.0,355988.0,,,
2016-05-24,206.45,208.2,206.3,207.85,,2360.0,490237.0,,,
2016-05-23,202.4,212.5,202.4,206.6,,4541.0,941146.0,,,
2016-05-20,196.4,205.0,196.4,205.0,,2340.0,476732.0,,,
2016-05-19,200.25,201.05,196.75,199.45,,1904.0,378326.0,,,
2016-05-18,203.3,203.5,200.2,200.25,,1656.0,333532.0,,,
2016-05-17,200.8,205.7,200.8,201.2,,2499.0,506425.0,,,
2016-05-16,,203.8,201.0,202.6,-2.0,4443.0,898596.0,,,
2016-05-13,202.0,203.8,201.0,202.6,,4443.0,898596.0,,,
2016-05-12,199.7,206.9,199.7,204.6,,6110.0,1245452.0,,,
2016-05-11,202.0,203.5,199.85,200.2,,5091.0,1024011.0,,,
2016-05-10,196.35,203.65,196.0,201.9,,2784.0,557409.0,,,
2016-05-09,199.0,199.05,194.75,195.15,,1924.0,377926.0,,,
2016-05-06,199.0,199.45,198.55,198.6,,3625.0,721255.0,,,
2016-05-05,199.0,199.15,197.65,197.85,,1118.0,221864.0,,,
2016-05-04,198.9,199.5,197.6,198.2,,5711.0,1136673.0,,,
2016-05-03,199.65,200.0,198.05,198.05,,2557.0,509186.0,,,
2016-05-02,199.95,199.95,198.35,199.4,,1796.0,357975.0,,,
2016-04-29,205.0,205.95,197.65,199.0,,3927.0,785090.0,,,
2016-04-28,200.8,207.05,198.3,206.6,,3777.0,768619.0,,,
2016-04-27,198.1,201.0,197.8,198.55,,3355.0,669500.0,,,
2016-04-26,197.1,198.2,194.6,196.5,,1818.0,356165.0,,,
2016-04-25,194.0,195.95,194.0,194.75,,2561.0,499643.0,,,
2016-04-22,195.0,200.0,193.25,195.0,,4373.0,858663.0,,,
2016-04-21,192.9,194.25,190.0,193.5,,4915.0,949753.0,,,
2016-04-20,194.0,194.2,192.8,194.0,,4107.0,796113.0,,,
2016-04-19,192.75,194.2,192.75,193.65,,2015.0,390726.0,,,
2016-04-18,187.55,192.35,187.55,191.25,,855.0,163932.0,,,
2016-04-15,191.55,192.0,189.5,189.9,,1911.0,365278.0,,,
2016-04-14,190.65,192.4,190.65,191.8,,2257.0,432567.0,,,
2016-04-13,193.95,194.7,190.0,190.65,,4164.0,798427.0,,,
2016-04-12,193.15,193.75,191.05,192.35,,2381.0,459128.0,,,
2016-04-11,194.2,194.45,192.85,193.9,,1614.0,313201.0,,,
2016-04-08,191.9,194.1,191.9,194.0,,7645.0,1481449.0,,,
2016-04-07,191.9,193.7,191.25,192.55,,1745.0,335108.0,,,
2016-04-06,194.2,194.2,190.8,191.3,,1229.0,235652.0,,,
2016-04-05,190.85,194.6,190.3,191.9,,1186.0,228672.0,,,
2016-04-04,191.05,194.5,191.05,194.1,,1243.0,241040.0,,,
2016-04-01,193.5,194.55,192.5,193.75,,2359.0,456774.0,,,
2016-03-31,193.15,194.7,193.15,194.05,,1564.0,303597.0,,,
2016-03-30,194.7,194.7,190.6,194.1,,1166.0,225320.0,,,
2016-03-29,193.2,193.5,190.5,193.45,,1404.0,270530.0,,,
2016-03-28,,194.0,190.7,192.05,-2.2,886.0,170360.0,,,
2016-03-24,194.0,194.0,190.7,192.05,,886.0,170360.0,,,
2016-03-23,194.3,194.85,192.35,194.25,,2720.0,527981.0,,,
2016-03-22,191.8,192.4,189.9,191.2,,925.0,176911.0,,,
2016-03-21,187.55,194.55,187.15,193.3,,2951.0,566766.0,,,
2016-03-18,192.5,194.95,185.25,186.9,,11119.0,2088327.0,,,
2016-03-17,195.0,195.0,193.3,194.2,,1228.0,238584.0,,,
2016-03-16,193.5,195.2,193.5,194.3,,1127.0,219310.0,,,
2016-03-15,195.0,195.65,194.45,194.5,,2245.0,437090.0,,,
2016-03-14,194.5,196.25,193.75,195.0,,2285.0,446038.0,,,
2016-03-11,192.1,195.0,191.9,194.65,,1821.0,353606.0,,,
2016-03-10,194.8,196.1,189.05,190.15,,2147.0,414950.0,,,
2016-03-09,194.7,195.8,194.2,194.4,,1188.0,231531.0,,,
2016-03-08,195.2,195.6,192.8,194.35,,1891.0,367860.0,,,
2016-03-07,196.75,197.15,194.55,195.1,,1606.0,313523.0,,,
2016-03-04,196.6,197.0,195.5,196.75,,2789.0,547611.0,,,
2016-03-03,198.75,199.8,196.0,196.2,,2414.0,476702.0,,,
2016-03-02,197.5,200.8,197.5,198.25,,4238.0,844461.0,,,
2016-03-01,198.4,201.45,198.25,199.15,,7248.0,1447707.0,,,
2016-02-29,194.95,197.65,194.95,197.4,,1617.0,318028.0,,,
2016-02-26,192.3,198.2,192.3,197.0,,2219.0,436959.0,,,
2016-02-25,191.0,195.0,190.7,194.5,,3120.0,600107.0,,,
2016-02-24,194.95,194.95,189.65,190.9,,6970.0,1329148.0,,,
2016-02-23,195.05,199.45,194.25,194.25,,2951.0,578745.0,,,
